CustomerID,max_price,total_value,frequency,avg_items,recency,avg_order_time,region_Europe,region_Other
12390.0,4.083213368248981,8.97968241371522,0.0,4.954196310386875,6.321928094887363,0.0,1,0
12391.0,6.32102612859297,11.424071786047831,2.584962500721156,5.54946381949977,4.459431618637297,7.011227255423254,1,0
12392.0,3.3146965256562866,7.874981347653775,0.0,2.807354922057604,9.20945336562895,0.0,0,1
12393.0,3.6724253419714956,11.214774445103389,2.584962500721156,4.15650448567999,6.189824558880018,6.165911938935689,0,1
12394.0,3.3146965256562866,10.077456652400587,1.0,3.643856189774725,6.0,7.266786540694901,1,0
12395.0,5.320123598040615,12.14558830285345,3.9068905956085187,3.987927167699425,4.321928094887363,5.3995129241829645,1,0
12396.0,3.452858964713811,9.863303539781596,0.0,6.022367813028454,9.398743691938193,0.0,0,1
12397.0,4.083213368248981,11.113025849013109,1.0,5.954196310386875,5.169925001442312,6.643856189774724,1,0
12398.0,2.990954860396993,10.487498408201498,0.0,6.392317422778761,5.523561956057013,0.0,1,0
12399.0,2.3074285251922473,10.847292293578361,2.807354922057604,3.8791456051256143,6.906890595608519,6.464831606379887,1,0
12400.0,2.3074285251922473,7.681238411777805,0.0,3.4594316186372973,8.696967526234287,0.0,0,1
12401.0,3.6724253419714956,6.1147834472498515,0.0,2.0,8.247927513443585,0.0,1,0
12402.0,3.6724253419714956,10.13461883785227,2.584962500721156,3.415037499278844,8.339850002884624,6.129283016944966,1,0
12403.0,2.3074285251922473,9.8877689486479,1.0,1.8073549220576042,5.643856189774724,8.88264304936184,1,0
12404.0,5.982765462583646,5.982765462583646,0.0,0.0,9.41574176829009,0.0,1,0
12405.0,3.0874628412503395,10.441273895774644,0.0,5.727920454563199,7.219168520462161,0.0,1,0
12406.0,3.9020735793107426,12.568005970132145,2.321928094887362,5.053111336459563,4.523561956057013,7.4030120235749965,1,0
12407.0,3.452858964713811,10.557578576523174,2.321928094887362,3.84799690655495,5.643856189774724,5.754887502163468,1,0
12408.0,5.127220550488074,11.914250574011515,3.0,4.247927513443585,5.044394119358453,6.069100631922826,1,0
12409.0,4.904484097901423,14.49500991861073,2.807354922057604,5.23703919730085,6.303780748177103,6.351734322591575,1,0
12410.0,3.6724253419714956,9.572624442748193,1.584962500721156,3.662965012722429,8.271463027904375,6.60733031374961,1,0
12411.0,3.3146965256562866,8.43837603039902,0.0,4.459431618637297,8.679480099505446,0.0,0,1
12412.0,3.0874628412503395,11.222209255065573,2.584962500721156,4.3339007365534385,6.22881869049588,6.5453506448223,1,0
12413.0,4.904484097901423,9.750706986224948,2.0,3.584962500721156,6.066089190457772,6.811599469883661,1,0
12414.0,2.4462562298895643,8.789240185626184,2.0,2.4594316186372973,7.768184324776926,6.369291981680036,1,0
12415.0,4.904484097901423,17.126734918484477,4.584962500721156,5.263660439708182,4.643856189774724,4.4822029262959555,0,1
12416.0,1.070389327891398,7.662205499653616,0.0,3.4594316186372973,9.35974956032233,0.0,0,1
12417.0,4.904484097901423,12.528749554614155,4.321928094887363,4.133399125417198,2.0,5.283551423174307,1,0
12418.0,3.3146965256562866,10.977959604782448,2.0,4.672425341971495,6.820178962415188,7.434628227636725,1,0
12419.0,3.9020735793107426,8.611061694406903,1.0,3.523561956057013,8.59245703726808,4.807354922057604,1,0
12420.0,4.083213368248981,9.229756137635134,0.0,4.857980995127572,6.0,0.0,1,0
12421.0,4.083213368248981,9.764208130139947,2.584962500721156,3.297680548640685,4.0,6.620586410451877,1,0
12422.0,4.083213368248981,11.829465087966723,3.584962500721156,3.7548875021634687,6.584962500721156,5.839707698350369,0,1
12423.0,4.083213368248981,11.161881385684378,3.321928094887362,3.9541963103868754,0.0,5.7034883496568245,1,0
12424.0,3.3146965256562866,11.683775393388139,2.0,4.523561956057013,7.348728154231077,7.014913158124925,0,1
12425.0,3.6724253419714956,10.714940935143307,1.0,5.507794640198696,6.303780748177103,8.535275376620802,1,0
12426.0,4.083213368248981,10.189095616131436,1.0,5.22881869049588,7.60733031374961,8.873444112515376,1,0
12427.0,3.0874628412503395,9.700214279428096,1.584962500721156,3.6244908649077936,4.459431618637297,7.455327220304561,1,0
12428.0,4.083213368248981,12.636171441635922,3.0,5.1649069266756875,4.700439718141092,5.2315092108670465,1,0
12429.0,3.9020735793107426,12.758537624677771,3.0,4.400879436282184,3.321928094887362,6.274820737040401,1,0
12430.0,3.578938713093386,7.757556688939453,0.0,3.321928094887362,5.459431618637297,0.0,1,0
12431.0,4.083213368248981,13.342826107492959,4.643856189774724,4.0,5.169925001442312,4.807354922057604,0,1
12432.0,6.022367813028454,12.089887394632568,2.0,4.741466986401147,5.426264754702098,5.459431618637297,1,0
12433.0,3.9020735793107426,14.329043687345324,3.321928094887362,6.141596278383818,0.0,5.7398481026993275,1,0
12434.0,3.3146965256562866,10.053219969044298,1.584962500721156,4.54432051622381,6.409390936137702,7.2143191208007655,0,1
12435.0,3.9020735793107426,13.765486056241233,2.584962500721156,4.222392421336448,6.321928094887363,7.046578366620329,1,0
12436.0,2.4462562298895643,8.744867466362635,0.0,3.9068905956085187,6.643856189774724,0.0,1,0
12437.0,3.6724253419714956,13.426769242785715,5.247927513443585,3.79919639867044,1.0,4.349082146391089,1,0
12438.0,3.6724253419714956,11.268454278032037,1.0,5.584962500721156,3.9068905956085187,6.977279923499917,1,0
12439.0,3.9020735793107426,10.10915157917052,1.0,5.169925001442312,9.41574176829009,5.459431618637297,1,0
12440.0,3.3146965256562866,9.340183921423527,1.0,3.9068905956085187,8.854868383260236,8.0,1,0
12441.0,2.2172307162206693,8.28123458464702,0.0,4.321928094887363,8.519636252843213,0.0,1,0
12442.0,1.560714954474479,7.1705259991768475,0.0,3.4594316186372973,2.0,0.0,1,0
12443.0,3.6724253419714956,8.512977436365281,0.0,4.321928094887363,9.517669388133811,0.0,1,0
12444.0,4.640967910449898,11.996282811590289,2.321928094887362,5.104336659814735,4.459431618637297,5.257387842692652,1,0
12445.0,2.3074285251922473,8.533251851928968,1.0,3.523561956057013,4.523561956057013,8.640244936222345,1,0
12446.0,3.9020735793107426,9.969113066941526,0.0,5.832890014164741,5.857980995127572,0.0,0,1
12447.0,3.3146965256562866,8.753183314375748,0.0,4.643856189774724,7.930737337562887,0.0,1,0
12448.0,6.022367813028454,8.513530223349232,0.0,4.392317422778761,5.491853096329675,0.0,1,0
12449.0,3.3146965256562866,12.061671582205362,2.321928094887362,5.292781749227846,4.523561956057013,6.7073591320808825,1,0
12450.0,3.6724253419714956,9.381434799076818,2.321928094887362,2.8875252707415875,7.294620748891627,6.321928094887363,1,0
12451.0,4.904484097901423,13.610393941537696,3.0,5.994353436858858,3.4594316186372973,6.220523436411514,1,0
12452.0,3.0874628412503395,8.445304597695936,0.0,4.321928094887363,4.087462841250339,0.0,1,0
12453.0,2.7548875021634687,9.46575004595509,0.0,5.426264754702098,7.076815597050831,0.0,1,0
12454.0,5.383704292474052,11.991773374609338,2.0,3.2854022188622483,5.832890014164741,6.930737337562887,1,0
12455.0,5.320123598040615,12.48254328713395,3.169925001442312,4.611434712082347,6.20945336562895,6.348728154231077,1,0
12456.0,3.6724253419714956,11.318480671929779,1.584962500721156,5.34577483684173,5.491853096329675,6.721099188707185,1,0
12457.0,4.083213368248981,10.988904766177301,2.807354922057604,3.5145731728297585,6.066089190457772,5.954196310386875,1,0
12458.0,3.3146965256562866,10.553139673602928,2.0,4.321928094887363,6.169925001442312,7.122362116711442,1,0
12459.0,3.9020735793107426,8.637928981009013,0.0,4.459431618637297,9.243173983472952,0.0,1,0
12460.0,3.3146965256562866,8.212617972572628,0.0,4.087462841250339,8.83605035505807,0.0,1,0
12461.0,3.0874628412503395,9.292045492492862,0.0,5.087462841250339,7.2761244052742375,0.0,1,0
12462.0,3.6724253419714956,9.768200869349961,1.0,4.906890595608519,4.247927513443585,8.154818109052105,1,0
12463.0,3.6724253419714956,10.186894198520887,2.0,4.303780748177103,5.754887502163468,5.977279923499917,1,0
12464.0,4.083213368248981,9.902450488433479,3.0,1.4594316186372973,3.4594316186372973,5.43596189543763,1,0
12465.0,3.3146965256562866,9.396369307285843,1.0,4.491853096329675,4.169925001442312,7.257387842692652,1,0
12466.0,5.826039958896193,5.826039958896193,0.0,0.0,9.41574176829009,0.0,1,0
12468.0,3.6724253419714956,11.640493499480352,2.321928094887362,4.857980995127572,7.554588851677638,6.957102041562286,1,0
12469.0,3.6724253419714956,11.584276681890717,1.0,5.247927513443585,9.030667136246942,3.9068905956085187,0,1
12470.0,3.995484518877507,7.7275801561677335,0.0,4.523561956057013,9.430452551665532,0.0,0,1
12471.0,5.360715425392931,15.026031019790178,6.169925001442312,3.9201874182219765,1.584962500721156,3.4581194811745064,1,0
12472.0,4.904484097901423,13.926545257012094,4.247927513443585,5.551354108078336,5.044394119358453,5.277240898332068,1,0
12473.0,4.083213368248981,11.319542295129468,1.584962500721156,5.745954377393461,5.754887502163468,6.118941072723508,1,0
12474.0,6.022367813028454,13.41262938453196,4.857980995127572,4.557760773162518,4.169925001442312,4.565597175854225,1,0
12475.0,3.3146965256562866,10.057504426386751,1.0,4.882643049361842,5.754887502163468,8.479780264029099,1,0
12476.0,4.4561490346479955,13.544918563241815,4.169925001442312,4.795859283219775,4.0,4.866907978143166,1,0
12477.0,4.083213368248981,14.30018379746935,3.169925001442312,5.9696263509564815,4.523561956057013,6.243173983472951,1,0
12478.0,3.0874628412503395,9.092730717691785,0.0,5.129283016944966,2.0,0.0,1,0
12479.0,3.3146965256562866,8.725536678431059,0.0,4.906890595608519,3.584962500721156,0.0,1,0
12480.0,4.083213368248981,12.230350740219462,2.807354922057604,5.069162024507396,4.857980995127572,6.330916878114617,1,0
12481.0,4.083213368248981,13.43137093195296,3.807354922057604,4.754887502163468,4.523561956057013,5.506525779043123,1,0
12482.0,2.9354597478052895,14.421389001836069,4.754887502163468,2.9033239805883264,9.172427508645482,1.956056652412403,1,0
12483.0,2.9354597478052895,11.97704017002843,4.247927513443585,2.694586991895654,4.169925001442312,5.216066783087033,1,0
12484.0,3.6724253419714956,12.42701159640067,3.169925001442312,5.7035191110730645,5.169925001442312,6.3466023752989855,1,0
12485.0,3.1618876823768938,9.467809306179783,0.0,5.087462841250339,9.049848549450562,0.0,1,0
12486.0,4.083213368248981,9.841218373923889,0.0,5.584962500721156,8.754887502163468,0.0,1,0
12487.0,1.3504972470841332,8.021257620560519,0.0,1.0,9.513727595952437,0.0,1,0
12488.0,4.083213368248981,10.2815359841408,1.584962500721156,4.169925001442312,3.321928094887362,5.066089190457772,1,0
12489.0,3.995484518877507,8.223663879963585,0.0,3.807354922057604,8.396604781181859,0.0,1,0
12490.0,3.643856189774725,13.096655864432941,4.321928094887363,4.462706750670158,2.584962500721156,5.291308859828971,1,0
12491.0,3.1618876823768938,8.729280846027402,0.0,4.643856189774724,5.285402218862249,0.0,1,0
12492.0,3.3146965256562866,9.246051740132208,1.584962500721156,3.700439718141092,6.0,7.413627929024172,1,0
12493.0,4.083213368248981,8.502990879518668,1.0,3.321928094887362,7.3750394313469245,5.0,1,0
12494.0,3.452858964713811,10.54256760776422,3.169925001442312,3.5025003405291835,4.0,6.13709360897494,1,0
12495.0,3.0874628412503395,7.927185357826366,0.0,4.0,9.324180546618742,0.0,1,0
12496.0,1.9068905956085185,5.757289992378773,1.0,2.700439718141092,9.278449458220482,0.0,1,0
12497.0,5.199672344836364,12.541036098348702,1.584962500721156,4.196397212803503,6.357552004618084,8.139551352398794,1,0
12498.0,2.572889668420581,8.449973985810354,1.584962500721156,2.807354922057604,4.459431618637297,4.247927513443585,1,0
12499.0,3.0874628412503395,8.4826869709376,0.0,4.700439718141092,9.131856960608793,0.0,1,0
12500.0,4.4561490346479955,12.42372259712272,4.169925001442312,2.852442811586142,4.584962500721156,5.2787282129389395,1,0
12501.0,4.083213368248981,10.926058738678798,0.0,7.20945336562895,8.396604781181859,0.0,1,0
12502.0,4.24412594328373,11.548759306848455,2.321928094887362,4.82781902461732,6.584962500721156,5.7615512324444795,1,0
12503.0,0.6780719051126377,9.807354922057604,0.0,0.0,9.192292814470767,0.0,1,0
12504.0,3.6724253419714956,8.326429487122303,2.0,2.0874628412503395,4.247927513443585,7.594921715026915,1,0
12505.0,4.083213368248981,9.5401280385821,0.0,5.357552004618084,8.67595703294175,0.0,1,0
12506.0,2.990954860396993,6.199672344836365,0.0,4.523561956057013,7.864186144654281,0.0,1,0
12507.0,3.6724253419714956,10.5130465463226,2.0,3.523561956057013,7.076815597050831,7.2384047393250786,1,0
12508.0,2.3074285251922473,8.637603001434474,1.0,5.108524456778169,4.754887502163468,1.584962500721156,1,0
12509.0,3.0874628412503395,7.3083390301394076,0.0,2.584962500721156,8.154818109052105,0.0,1,0
12510.0,3.0874628412503395,11.545606453369011,2.807354922057604,4.290677160902923,7.159871336778389,6.6293566200796095,1,0
12511.0,4.318316841334983,11.582033751943847,0.0,7.569855608330948,8.744833837499545,0.0,1,0
12512.0,2.990954860396993,7.108838052049677,1.0,4.087462841250339,6.066089190457772,0.0,0,1
12513.0,3.6724253419714956,9.057423194320164,0.0,5.087462841250339,6.820178962415188,0.0,1,0
12514.0,3.6724253419714956,10.641835001555368,1.0,5.392317422778761,8.066089190457772,8.550746785383243,1,0
12515.0,3.6724253419714956,8.122569192216446,0.0,3.9068905956085187,8.467605550082997,0.0,1,0
12516.0,1.560714954474479,11.160262223909426,2.0,4.129283016944966,6.285402218862249,7.445677050270842,1,0
12517.0,3.3146965256562866,11.157908996871276,2.0,6.134426320220926,4.857980995127572,5.7636771418966,1,0
12518.0,3.3146965256562866,10.846187707549932,2.321928094887362,4.572889668420581,0.0,4.807354922057604,1,0
12519.0,3.0874628412503395,9.24124433881384,1.0,4.247927513443585,6.0,8.693486957499326,1,0
12520.0,4.083213368248981,11.163970379021325,2.321928094887362,4.877744249949002,6.321928094887363,5.622051819456376,1,0
12521.0,3.9020735793107426,9.091911357491913,0.0,5.20945336562895,7.159871336778389,0.0,1,0
12522.0,2.3074285251922473,7.292045492492862,1.0,2.321928094887362,5.321928094887363,3.700439718141092,1,0
12523.0,4.643856189774724,11.928092684113338,4.523561956057013,3.3773048519237356,4.321928094887363,5.038260575175349,1,0
12524.0,3.6724253419714956,13.252570826394876,4.087462841250339,3.7198920808072646,3.321928094887362,5.388189537156084,1,0
12525.0,3.3146965256562866,9.54144514386101,1.584962500721156,4.2976805486406855,8.96289600533726,6.22881869049588,1,0
12526.0,3.6724253419714956,10.195569064936468,1.584962500721156,4.502500340529183,0.0,5.569855608330948,1,0
12527.0,3.0874628412503395,9.486855128670888,2.321928094887362,2.6322682154995127,6.357552004618084,6.810571634741147,1,0
12528.0,4.083213368248981,10.674439465211075,2.584962500721156,3.841302253980942,3.321928094887362,5.940166750482817,1,0
12529.0,3.3146965256562866,8.28438457507067,0.0,4.392317422778761,9.047123912114026,0.0,1,0
12530.0,5.127220550488074,11.70124580683802,3.169925001442312,4.049243519019849,5.906890595608519,6.197314999473818,1,0
12531.0,4.904484097901423,10.762423566467362,1.0,5.977279923499917,3.9068905956085187,9.39231742277876,1,0
12532.0,3.0443941193584534,8.293839460444293,0.0,3.9068905956085187,4.954196310386875,0.0,1,0
12533.0,3.6724253419714956,9.974400248829271,1.0,5.129283016944966,9.294620748891626,6.794415866350106,1,0
12534.0,4.24412594328373,9.93837401662286,0.0,5.954196310386875,7.03342300153745,0.0,1,0
12535.0,3.1618876823768938,9.484520832976004,1.0,4.087462841250339,6.523561956057013,6.569855608330948,1,0
12536.0,4.083213368248981,12.019333577712693,0.0,8.016808287686555,5.906890595608519,0.0,1,0
12537.0,3.3146965256562866,9.259602046824503,0.0,5.392317422778761,8.67595703294175,0.0,1,0
12538.0,3.9020735793107426,9.322942133381842,1.0,4.087462841250339,4.906890595608519,8.451211111832329,1,0
12539.0,4.083213368248981,13.449503341698307,2.807354922057604,6.167059667747923,4.523561956057013,6.860093741828548,1,0
12540.0,4.904484097901423,14.225756478595455,5.0,4.529430554146151,4.321928094887363,4.551516017628014,1,0
12541.0,3.643856189774725,9.71627073855598,1.584962500721156,4.029747343394052,4.906890595608519,6.977279923499917,1,0
12542.0,3.6724253419714956,8.725809309421786,1.0,4.285402218862249,8.92184093707449,7.294620748891627,1,0
12543.0,3.6724253419714956,9.714674827308002,0.0,5.392317422778761,8.810571634741146,0.0,1,0
12544.0,2.990954860396993,8.227375273626212,0.0,4.169925001442312,5.20945336562895,0.0,1,0
12545.0,3.6724253419714956,9.701115822991811,1.0,4.584962500721156,6.247927513443585,7.531381460516312,1,0
12546.0,3.578938713093386,9.967946705812707,1.0,5.066089190457772,5.554588851677638,5.0,1,0
12547.0,1.3504972470841332,8.226797502276524,1.584962500721156,2.584962500721156,7.6293566200796095,7.243173983472951,1,0
12548.0,0.5360529002402097,6.070389327891398,0.0,2.0,7.383704292474052,0.0,1,0
12549.0,2.3074285251922473,10.617173570044088,2.321928094887362,3.263034405833794,9.169925001442312,4.954196310386875,0,1
12550.0,3.3146965256562866,9.687952995885365,0.0,5.807354922057604,6.321928094887363,0.0,1,0
12551.0,0.963474123974886,7.392317422778761,0.0,3.321928094887362,8.483815777264256,0.0,1,0
12552.0,3.9020735793107426,8.312066104243817,0.0,4.247927513443585,5.321928094887363,0.0,1,0
12553.0,4.904484097901423,11.981859786851222,3.584962500721156,4.241585986569759,3.169925001442312,5.254745197629213,1,0
12554.0,3.3146965256562866,8.586839787961827,0.0,4.643856189774724,8.810571634741146,0.0,1,0
12555.0,7.013797212028991,7.013797212028991,0.0,0.0,9.41574176829009,0.0,1,0
12556.0,3.6724253419714956,9.237711888276566,1.0,5.918863237274595,5.672425341971495,6.658211482751795,1,0
12557.0,1.9068905956085185,14.191995305011856,3.0,2.8579809951275723,4.087462841250339,6.664340611839809,1,0
12559.0,3.6724253419714956,8.966390089369176,1.0,3.321928094887362,8.280770770130603,3.169925001442312,1,0
12560.0,4.083213368248981,10.8806472659113,1.0,5.6865005271832185,2.584962500721156,7.108524456778169,1,0
12561.0,2.990954860396993,7.899961066583903,0.0,4.0,8.243173983472952,0.0,1,0
12562.0,4.083213368248981,12.112087587023522,3.169925001442312,4.459431618637297,3.169925001442312,5.754887502163468,1,0
12563.0,1.9068905956085185,7.789468436941201,0.0,3.584962500721156,8.67595703294175,0.0,1,0
12564.0,4.083213368248981,8.654277995261236,0.0,4.321928094887363,8.03342300153745,0.0,1,0
12565.0,2.456806149230474,7.035293987472724,0.0,3.169925001442312,8.174925682500678,0.0,0,1
12566.0,3.3146965256562866,8.193278935521388,0.0,4.169925001442312,6.442943495848728,0.0,1,0
12567.0,5.424586226251101,13.568884784601602,3.9068905956085187,5.37851162325373,4.523561956057013,5.539158811108031,1,0
12568.0,3.412781525338476,5.700439718141092,0.0,2.0,9.333155350310616,0.0,1,0
12569.0,3.452858964713811,11.611481332511149,5.0,2.294620748891627,1.584962500721156,3.1127001327493624,1,0
12570.0,6.276496665640356,6.276496665640356,0.0,0.0,9.41574176829009,0.0,1,0
12571.0,2.3074285251922473,9.021285385786815,1.0,4.087462841250339,5.321928094887363,6.357552004618084,1,0
12572.0,4.083213368248981,9.808513765028387,1.0,4.857980995127572,3.169925001442312,5.459431618637297,1,0
12573.0,3.3146965256562866,9.486654044980755,2.321928094887362,4.572889668420581,7.832890014164741,5.900866807980749,1,0
12574.0,3.3146965256562866,7.511357340697119,0.0,3.321928094887362,8.303780748177102,0.0,1,0
12575.0,3.6724253419714956,9.151828381513967,1.0,4.169925001442312,8.839203788096944,6.129283016944966,1,0
12576.0,4.640967910449898,10.968573202157884,3.0,4.139551352398794,5.169925001442312,6.1409831048784245,1,0
12577.0,3.37851162325373,10.632449995256685,3.0,5.233619676759702,5.169925001442312,6.656210320182599,1,0
12578.0,3.9020735793107426,11.949990809810378,2.0,5.392317422778761,4.459431618637297,7.139551352398794,1,0
12579.0,3.6724253419714956,8.54966917072649,0.0,4.807354922057604,6.303780748177103,0.0,1,0
12580.0,2.3074285251922473,9.911242167495343,1.0,4.807354922057604,7.948367231584678,8.366322214245816,1,0
12581.0,3.3146965256562866,7.489526879919219,0.0,3.807354922057604,5.321928094887363,0.0,1,0
12582.0,3.6724253419714956,10.830039776080827,2.0,4.658211482751795,7.900866807980749,6.82870773545514,1,0
12583.0,4.083213368248981,13.689441133894054,4.754887502163468,4.0198995574377046,1.584962500721156,4.8389517669519435,1,0
12584.0,4.083213368248981,10.821734127965927,3.169925001442312,3.3999306068886352,2.0,5.129283016944966,1,0
12585.0,3.995484518877507,10.786931187711756,1.0,5.409390936137702,7.876516946564999,6.882643049361842,1,0
12586.0,4.083213368248981,10.986318488305855,2.0,4.554588851677638,4.169925001442312,7.882643049361842,1,0
12587.0,1.0565835283663676,6.700439718141092,0.0,1.584962500721156,3.0,0.0,1,0
12588.0,3.6724253419714956,9.449107365956818,1.584962500721156,3.807354922057604,5.321928094887363,8.129283016944967,1,0
12589.0,4.083213368248981,11.426353871919419,2.584962500721156,4.8496657269155685,4.857980995127572,7.053111336459563,1,0
12590.0,2.9354597478052895,13.187735586082841,0.0,6.066089190457772,7.727920454563199,0.0,1,0
12591.0,4.083213368248981,10.13974318738889,1.584962500721156,4.459431618637297,8.312882955284355,5.539158811108031,1,0
12592.0,3.0874628412503395,10.751242768805538,2.0,4.247927513443585,6.539158811108031,7.159871336778389,1,0
12593.0,1.9818526532897407,8.577806447470149,1.584962500721156,2.736965594166206,6.768184324776926,5.807354922057604,1,0
12594.0,3.1618876823768938,12.247485501739956,3.807354922057604,3.7851021152104765,5.247927513443585,5.5640732557369414,1,0
12595.0,3.3146965256562866,8.134528999487962,0.0,4.169925001442312,8.980139577639157,0.0,1,0
12596.0,3.3146965256562866,8.81464654866029,1.0,3.643856189774725,5.700439718141092,7.577428828035749,1,0
12597.0,4.083213368248981,11.582673601048764,2.0,5.658211482751795,4.321928094887363,6.386638529974744,1,0
12598.0,3.6724253419714956,11.991759205153368,3.321928094887362,4.314696525656286,3.321928094887362,6.1586601753464985,1,0
12599.0,3.412781525338476,10.984931072769223,3.700439718141092,3.206450877467426,4.906890595608519,5.526068811667588,1,0
12600.0,4.520422248526446,12.097939937086437,4.392317422778761,2.4020984435713455,4.857980995127572,5.157852169141737,1,0
12601.0,5.320123598040615,9.144046369616706,2.584962500721156,2.222392421336448,7.569855608330948,5.439623137557117,1,0
12602.0,3.578938713093386,7.258518924711301,0.0,3.584962500721156,5.882643049361842,0.0,1,0
12603.0,3.452858964713811,9.260213886771416,0.0,0.0,4.459431618637297,0.0,1,0
12604.0,2.3074285251922473,7.883742990570445,1.0,2.9068905956085187,6.321928094887363,7.515699838284043,1,0
12605.0,3.3146965256562866,10.116278973510667,1.584962500721156,4.584962500721156,8.558420713268664,5.3750394313469245,1,0
12606.0,4.392317422778761,4.392317422778761,0.0,0.0,9.41574176829009,0.0,1,0
12608.0,1.560714954474479,8.69971125070334,0.0,4.0,8.661778097771988,0.0,0,0
12609.0,3.6724253419714956,11.561221107976092,3.169925001442312,4.205114429904612,6.303780748177103,6.3377110921282895,1,0
